,Unnamed: 0,star_id,ra,dec,dist,period,time,mag,mag_err
4702,4702,3750,152.156790486039,3.24289188850069,138956.671875,0.4911366543483892,56036.972131245304,20.301207,0.223208
4703,4703,3750,152.156790486039,3.24289188850069,138956.671875,0.4911366543483892,56055.019036272075,20.110132,0.152839
4704,4704,3750,152.156790486039,3.24289188850069,138956.671875,0.4911366543483892,56055.9665198368,20.589241,0.075878
4705,4705,3750,152.156790486039,3.24289188850069,138956.671875,0.4911366543483892,56055.97120725922,20.614229,0.090514
4706,4706,3750,152.156790486039,3.24289188850069,138956.671875,0.4911366543483892,56059.95673299115,20.111669,0.167287
4707,4707,3750,152.156790486039,3.24289188850069,138956.671875,0.4911366543483892,56067.964159999974,20.738565,0.184228
4708,4708,3750,152.156790486039,3.24289188850069,138956.671875,0.4911366543483892,56088.9528601747,20.203985,0.189291
4709,4709,3750,152.156790486039,3.24289188850069,138956.671875,0.4911366543483892,56693.17414897308,21.005406,0.260521
4710,4710,3750,152.156790486039,3.24289188850069,138956.671875,0.4911366543483892,56694.17305829562,20.820529,0.14884
4711,4711,3750,152.156790486039,3.24289188850069,138956.671875,0.4911366543483892,56694.296264115255,20.820938,0.128963
4712,4712,3750,152.156790486039,3.24289188850069,138956.671875,0.4911366543483892,56707.056954931,20.662865,0.184074
4713,4713,3750,152.156790486039,3.24289188850069,138956.671875,0.4911366543483892,56707.06208175048,20.800022,0.085799
4714,4714,3750,152.156790486039,3.24289188850069,138956.671875,0.4911366543483892,56708.05899943318,20.930065,0.104088
4715,4715,3750,152.156790486039,3.24289188850069,138956.671875,0.4911366543483892,56708.069276219234,20.862786,0.047372
4716,4716,3750,152.156790486039,3.24289188850069,138956.671875,0.4911366543483892,56709.05605611671,20.680347,0.192586
4717,4717,3750,152.156790486039,3.24289188850069,138956.671875,0.4911366543483892,56709.06628661323,20.994432,0.065997
4718,4718,3750,152.156790486039,3.24289188850069,138956.671875,0.4911366543483892,56711.04931357596,20.875918,0.208734
4719,4719,3750,152.156790486039,3.24289188850069,138956.671875,0.4911366543483892,56711.054451972246,21.083346,0.107992
4720,4720,3750,152.156790486039,3.24289188850069,138956.671875,0.4911366543483892,56715.04833005741,20.897865,0.056094
4721,4721,3750,152.156790486039,3.24289188850069,138956.671875,0.4911366543483892,56715.05859528715,21.155858,0.159618
4722,4722,3750,152.156790486039,3.24289188850069,138956.671875,0.4911366543483892,56767.01519693853,20.703699,0.246636
4723,4723,3750,152.156790486039,3.24289188850069,138956.671875,0.4911366543483892,56824.95508240629,21.181844,0.201447
4724,4724,3750,152.156790486039,3.24289188850069,138956.671875,0.4911366543483892,56825.960303457454,20.693135,0.175476
6369,6369,6182,178.879740174465,12.4185091397672,121479.109375,0.5469584721183042,55644.080927565694,20.24843,0.177197
6370,6370,6182,178.879740174465,12.4185091397672,121479.109375,0.5469584721183042,55644.16508641234,20.088478,0.177751
6371,6371,6182,178.879740174465,12.4185091397672,121479.109375,0.5469584721183042,56000.21657881653,20.427885,0.174596
6372,6372,6182,178.879740174465,12.4185091397672,121479.109375,0.5469584721183042,56001.21415738296,19.806253,0.126217
6373,6373,6182,178.879740174465,12.4185091397672,121479.109375,0.5469584721183042,56002.21127320128,20.479631,0.15984
6374,6374,6182,178.879740174465,12.4185091397672,121479.109375,0.5469584721183042,56009.19051240338,20.468466,0.142199
6375,6375,6182,178.879740174465,12.4185091397672,121479.109375,0.5469584721183042,56013.178779344074,20.09823,0.108316
6376,6376,6182,178.879740174465,12.4185091397672,121479.109375,0.5469584721183042,56014.17635065457,20.524248,0.147092
6377,6377,6182,178.879740174465,12.4185091397672,121479.109375,0.5469584721183042,56017.16738964012,20.293047,0.146113
6378,6378,6182,178.879740174465,12.4185091397672,121479.109375,0.5469584721183042,56018.164743236266,20.10066,0.179523
6379,6379,6182,178.879740174465,12.4185091397672,121479.109375,0.5469584721183042,56399.126858593896,20.485538,0.088255
6380,6380,6182,178.879740174465,12.4185091397672,121479.109375,0.5469584721183042,56715.21229447657,20.441731,0.122721
6381,6381,6182,178.879740174465,12.4185091397672,121479.109375,0.5469584721183042,56715.2953306227,20.560572,0.131468
6382,6382,6182,178.879740174465,12.4185091397672,121479.109375,0.5469584721183042,56717.20655028522,20.058105,0.09541
6383,6383,6182,178.879740174465,12.4185091397672,121479.109375,0.5469584721183042,56719.1999835833,20.53478,0.132441
6384,6384,6182,178.879740174465,12.4185091397672,121479.109375,0.5469584721183042,56719.28363302862,20.501314,0.1392
6385,6385,6182,178.879740174465,12.4185091397672,121479.109375,0.5469584721183042,56721.195256359875,20.453589,0.144155
6386,6386,6182,178.879740174465,12.4185091397672,121479.109375,0.5469584721183042,56721.27870904235,20.523511,0.187415
6387,6387,6182,178.879740174465,12.4185091397672,121479.109375,0.5469584721183042,56739.11822902039,20.058297,0.137591
6388,6388,6182,178.879740174465,12.4185091397672,121479.109375,0.5469584721183042,56739.20260773087,20.16827,0.140245
6389,6389,6182,178.879740174465,12.4185091397672,121479.109375,0.5469584721183042,56741.11043992499,20.459687,0.146113
6390,6390,6182,178.879740174465,12.4185091397672,121479.109375,0.5469584721183042,56741.19375398522,20.059107,0.134444
6391,6391,6182,178.879740174465,12.4185091397672,121479.109375,0.5469584721183042,56776.009554944,20.532629,0.16377
6392,6392,6182,178.879740174465,12.4185091397672,121479.109375,0.5469584721183042,56778.01851643622,20.345898,0.123692
6393,6393,6182,178.879740174465,12.4185091397672,121479.109375,0.5469584721183042,56781.98202499747,20.349699,0.149049
6394,6394,6182,178.879740174465,12.4185091397672,121479.109375,0.5469584721183042,56782.06557361409,20.657318,0.164753
6395,6395,6182,178.879740174465,12.4185091397672,121479.109375,0.5469584721183042,56795.9790371866,20.124758,0.139811
6396,6396,6182,178.879740174465,12.4185091397672,121479.109375,0.5469584721183042,56796.06184676755,20.267491,0.145641
6397,6397,6182,178.879740174465,12.4185091397672,121479.109375,0.5469584721183042,57436.376286385115,19.896327,0.136341
6398,6398,6182,178.879740174465,12.4185091397672,121479.109375,0.5469584721183042,57450.18150140578,20.195344,0.135365
6399,6399,6182,178.879740174465,12.4185091397672,121479.109375,0.5469584721183042,57452.180616168305,20.555004,0.176567
6400,6400,6182,178.879740174465,12.4185091397672,121479.109375,0.5469584721183042,57452.26405726932,19.975647,0.131662
6401,6401,6182,178.879740174465,12.4185091397672,121479.109375,0.5469584721183042,57454.33506292803,20.557302,0.194977
6402,6402,6182,178.879740174465,12.4185091397672,121479.109375,0.5469584721183042,57456.18056919379,20.049591,0.160484
6403,6403,6182,178.879740174465,12.4185091397672,121479.109375,0.5469584721183042,57456.263998710085,20.2498,0.16377
6404,6404,6182,178.879740174465,12.4185091397672,121479.109375,0.5469584721183042,57458.176246342715,20.488587,0.151009
6405,6405,6182,178.879740174465,12.4185091397672,121479.109375,0.5469584721183042,57458.2591666556,19.963348,0.140808
6531,6531,7055,186.618629439722,8.51054208087033,137334.171875,0.5426115888247361,55262.271870477125,20.477203,0.183268
6532,6532,7055,186.618629439722,8.51054208087033,137334.171875,0.5426115888247361,55264.291216712445,20.331091,0.244018
6533,6533,7055,186.618629439722,8.51054208087033,137334.171875,0.5426115888247361,55266.26739477087,20.732649,0.241991
6534,6534,7055,186.618629439722,8.51054208087033,137334.171875,0.5426115888247361,55266.30877972068,20.781247,0.201898
6535,6535,7055,186.618629439722,8.51054208087033,137334.171875,0.5426115888247361,55267.273074427154,20.830873,0.173903
6536,6536,7055,186.618629439722,8.51054208087033,137334.171875,0.5426115888247361,55267.315385207534,20.722266,0.196047
6537,6537,7055,186.618629439722,8.51054208087033,137334.171875,0.5426115888247361,55268.29727067193,20.602358,0.349646
6538,6538,7055,186.618629439722,8.51054208087033,137334.171875,0.5426115888247361,55271.2972499039,20.668088,0.206883
6539,6539,7055,186.618629439722,8.51054208087033,137334.171875,0.5426115888247361,55272.23449808173,20.74191,0.209142
6540,6540,7055,186.618629439722,8.51054208087033,137334.171875,0.5426115888247361,55272.28098668298,20.947541,0.229125
6541,6541,7055,186.618629439722,8.51054208087033,137334.171875,0.5426115888247361,55275.28970302781,20.498902,0.166327
6542,6542,7055,186.618629439722,8.51054208087033,137334.171875,0.5426115888247361,55276.29787038406,20.551958,0.380698
6543,6543,7055,186.618629439722,8.51054208087033,137334.171875,0.5426115888247361,55277.24137964798,20.987684,0.200653
6544,6544,7055,186.618629439722,8.51054208087033,137334.171875,0.5426115888247361,55280.23159191385,20.675248,0.248803
